title	category
အခြေခံပညာကျောင်းတွေမှာ နှစ်ဝက်ဆုံးစာမေးပွဲစစ်ဆေးတာကို တရက်မှာ တဘာသာနှုန်းနဲ့ စာသင်ချိန်တချိန်စာပဲ စစ်ဆေးကြဖို့ အခြေခံပညာဦးစီးဌာန ညွှန်ကြားရေးမှူးချုပ်က ညွှန်ကြားလိုက်ပါတယ်။ ဒါဟာ	3
မြန်မာစံ လက်သင်္ကေတပြ ဘာသာစကား ဖွံ့ဖြိုးတိုးတက်ရေး ဆွေးနွေး	3
အကြားအာရုံမသန်စွမ်းသူတွေအတွက် မြန်မာစံ လက်သင်္ကေတပြ ဘာသာစကား ဖွံ့ဖြိုးတိုးတက်ဖို့အတွက် ရည်ရွယ်ပြီး အလုပ်ရုံဆွးနွေးပွဲ ကျင်းပခဲ့ပါတယ်။ လူမှုဝန်ထမ်းကယ်ဆယ်ရေးနဲ့ ပြန်လည်နေရာချထားရေး	3
ပညာရေးကောလိပ်များတွင် ဆန္ဒပြမှု အရေးယူရန်မရှိဟု ကတိပေး	3
ပညာရေးကောလိပ်တွေမှာ ဆန္ဒပြနေတာတွေနဲ့ပတ်သက်ပြီး ပညာရေးဝန်ကြီး ဌာနအနေနဲ့ အရေးယူဖို့ မရှိဘူးလို့  အဆင့်မြင့်ပညာဦးစီးဌာန အဆင့်မြင့်အရာရှိတဦးက ကျောင်းသားတွေကို ကတိပေး	3
မုံရွာပညာရေးကောလိပ်ကျောင်းသားများ ကျောင်းဝင်းထဲ လှည့်လည်ဆန္ဒပြ	3
ပညာရေးကောလိပ်တွေက ကျောင်းသားထုတွေရဲ့ အခွင့်အရေးနဲ့ ပတ်သက်ပြီး ပညာရေးဝန်ကြီးဌာန တာဝန်ရှိသူတွေအနေနဲ့ တွေ့ဆုံညှိနှိုင်းဆောင်ရွက်ပေးဖို့  စစ်ကိုင်းတိုင်း မုံရွာပညာရေးကောလိပ်က ကျောင်းသား၊	3
ပညာရေးဌာနရဲ့ စာသင်ကျောင်းဆောင် ဆောက်လုပ်ရေးကုမ္ပဏီနဲ့ အဆင်မပြေတဲ့ အတွက် ကျောင်းဆောက်လုပ်မှု ရပ်နားထားရတာကြောင့် ပဲခူးတိုင်း ရွှေကျင်မြို့နယ် သိုက်တူးကုန်း	3
ပညာရေး ဆောင်းပါး	3
စမတ်ဖုန်းမျိုးဆက်တို့ရဲ့ ပညာရေး မထိခိုက်စေဖို့	3
တခုခု ဖြစ်တော့မယ်၊ အဲဒါ ဘာဖြစ်မလဲဆိုတာကို မသိဘူးမဟုတ်လား၊ အန်ကယ်ဂျုန်းစ်၊ တခေတ်တခါက နာမည်ကျော် တေးသံရှင် ဘော့ဒိုင်လန်	3
ပညာရေး သတင်း သဘာဝပတ်ဝန်းကျင်/ရာသီဥတု	3
မွန်ပြည်နယ်ရေကြီးမှုကြောင့် စာသင်ကျောင်း ၁၄၀ ကျော် ပိတ်ထားရ	3
မွန်ပြည်နယ် ဘီးလင်း၊ သထုံ၊ ကျိုက်ထိုနဲ့ ကျိုက်မရော စတဲ့ မြို့နယ်အသီးသီးမှာ ရေကြီးရေလျှံမှုတွေကြောင့် ပြည်နယ်တခုလုံးမှာ အခြေခံပညာစာသင်ကျောင်းပေါင်း	3
ပညာရေး သတင်း သဘာဝပတ်ဝန်းကျင်/ရာသီဥတု	3
ကရင်ပြည်နယ်အတွင်း ရေကြီးမှုကြောင့် စာသင်ကျောင်းပေါင်း ၁၄၀ ပိတ်ထားရ	3
ကရင်ပြည်နယ်အတွင်းက မြို့နယ် ၆ မြို့နယ်မှာ  ရေကြီးနစ်မြုပ်မှုတွေကြောင့် စာသင်ကျောင်းပေါင်း ၁၄၀ လောက် ယာယီပိတ်ထားရတယ်လို့ ပြည်နယ်ပညာရေးမှူးရုံးက	3
ပညာရေး ဆောင်းပါး	3
VIP အသုံးကို အစိုးရရုံးဌာနများတွင် တေ့ွရတတ်သည်။ Very Important Person (အရေးကြီးသူ) ဌာနဆိုင်ရာ အကြီးအကဲ	3
ဒဂုံမြို့သစ်တောင်ပိုင်းတွင် စက်မှုလက်မှုသိပ္ပံကျောင်း တည်ဆောက်မည်	3
ရန်ကုန်၊ ဒဂုံမြို့သစ်တောင်ပိုင်းမှာ စက်မှုလက်မှုသိပ္ပံကျောင်းတခုကို ဘတ်ဂျက်လျာထားချက် အတည်ပြုပြီးရင် အကောင်အထည်ဖော်တော့မယ်လို့ ဒဂုံမြို့သစ်တောင်ပိုင်းမြို့နယ် လွှတ်တော် ကိုယ်စားလှယ်တွေက ပြောပါတယ်။	3
နတ္တလင်း မူလတန်းကျောင်း စာသင်ဆောင်နှင့်ဆရာ မရှိသဖြင့် အခက်ကြုံ	3
ပဲခူးတိုင်းအနောက်ခြမ်း နတ္တလင်းမြို့နယ် အောင်သာယာကျေးရွာအုပ်စု အတွင်းရှိ ကျေးရွာ ၄ ရွာက အခြေခံပညာမူလတန်းကျောင်းမှာ စာသင်ဆောင်နဲ့ ဆရာ/ဆရာမ	3
ဝမ်းတွင်းပညာရေးဌာန ဘွဲ့ရအထွေထွေလုပ်သားများကို မူလတန်းပြခန့်ထားရန် တောင်းဆိုမည်	3
မန္တလေးတိုင်းဒေသကြီး ဝမ်းတွင်းမြို့နယ်၊ ပညာရေးဌာနရှိ ဘွဲ့ရအထွေထွေ လုပ်သားတွေကို မူလတန်းပြဆရာအဖြစ် ခန့်ထားပေးဖို့ အစိုးရကို စာနဲ့ တင်ပြ	3
အဆင့်မြင့်ပညာရေးဥပဒေမူကြမ်း ရေးဆွဲရာတွင် ကျောင်းသားသမဂ္ဂများ ပါဝင်လို	3
အဆင့်မြင့်ပညာရေးဥပဒေမူကြမ်း ရေးဆွဲရာမှာ ကျောင်းသားသမဂ္ဂတွေ ပါဝင်နိုင်ရေးအတွက် ပညာရေးဝန်ကြီး အပါအဝင် တာဝန်ရှိသူတွေနဲ့ တွေ့ဆုံခွင့် တောင်းထားတယ်လို့ တွေ့ဆုံညှိနှိုင်းရေး	3
မန္တလေး နည်းပညာတက္ကသိုလ်မှာ သုတေသနဖောင်ဒေးရှင်း ရန်ပုံငွေစိုက်ထူ	3
မန္တလေး၊ ပုသိမ်ကြီးမြို့နယ်မှာရှိတဲ့ မန္တလေးနည်းပညာတက္ကသိုလ်မှာ မန္တလေး တိုင်းဒေသကြီး သုတေသနဖောင်ဒေးရှင်း ရန်ပုံငွေစိုက်ထူပွဲကို  ဇူလိုင် ၁၅ ရက်က	3
ကျောင်းထွက်နှုန်း များနေ၊ ကျောင်းနေမြဲရေး ဝိုင်းဝန်းပူးပေါင်းကြရန် ဝန်ကြီး တိုက်တွန်း	3
ကလေးတွေ ကျောင်းထွက်နှုန်း များနေသေးတာကြောင့် လက်တွေ့ကျတဲ့ ရှေ့လုပ်ငန်းစဉ်တွေချမှတ်ပြီး ကလေးတွေ ကျောင်းနေမြဲဖို့နဲ့ ကျောင်းကို ပြန်လည်ရောက်ရှိရေးအတွက် ဝိုင်းဝန်းပူးပေါင်းဆောင်ရွက်ပေးကြဖို့	3
ကမ္ဘာ့သွေးလှူရှင်များနေ့ အခမ်းအနား ရန်ကုန်တွင် ကျင်းပ	3
ကမ္ဘာ့သွေးလှူရှင်များနေ့ အခမ်းအနား (World Blood Donor Day 2018 ) ကို ဇွန်လ	3
ပညာရေး လူမှုရေး သတင်း သဘာဝပတ်ဝန်းကျင်/ရာသီဥတု	3
မင်းပြားမြို့နယ်တွင် ရေကြီးမှုကြောင့် ကျောင်းပေါင်း ၂၀၀ ခန့် ပိတ်ထားရ	3
မိုးအဆက်မပြတ်ရွာသွန်းပြီး ရေကြီးလာတာကြောင့် ရခိုင်ပြည်နယ်၊ မင်းပြားမြို့နယ်က စာသင်ကျောင်းပေါင်း ၂၀၀ လောက်ကို ပိတ်ထားလိုက်ပြီလို့ မင်းပြားမြို့နယ် ပညာရေးဌာနက	3
